contador,distancia1,distancia2,humedad,temperatura,time,sensor_id
0,120.63,83.46,78.97,19.86,2025-01-06 08:45:00,s1
0,92.08,58.48,89.61,20.1,2025-01-06 08:50:00,s1
0,101.72,65.51,77.01,19.25,2025-01-06 08:55:00,s1
0,125.91,114.73,79.04,19.16,2025-01-06 09:00:00,s1
0,89.75,84.49,72.67,19.76,2025-01-06 09:05:00,s1
0,136.17,127.39,70.96,19.22,2025-01-06 09:10:00,s1
0,131.57,88.02,85.51,19.31,2025-01-06 09:15:00,s1
0,146.47,191.08,81.41,21.44,2025-01-06 09:20:00,s1
0,168.77,185.89,85.21,19.12,2025-01-06 09:25:00,s1
0,166.23,135.02,73.0,20.98,2025-01-06 09:30:00,s1
0,169.61,103.16,81.44,19.82,2025-01-06 09:35:00,s1
0,99.47,107.17,75.07,21.61,2025-01-06 09:40:00,s1
0,88.16,111.78,74.56,20.45,2025-01-06 09:45:00,s1
0,105.23,159.14,70.23,19.92,2025-01-06 09:50:00,s1
0,164.51,117.75,72.61,20.55,2025-01-06 09:55:00,s1
0,172.21,178.51,76.19,20.15,2025-01-06 10:00:00,s1
0,160.93,191.61,72.34,20.69,2025-01-06 10:05:00,s1
0,86.0,100.39,89.72,19.34,2025-01-06 10:10:00,s1
0,169.74,134.1,76.17,21.99,2025-01-06 10:15:00,s1
0,117.34,64.26,72.61,20.28,2025-01-06 10:20:00,s1
0,75.93,80.07,73.98,20.04,2025-01-06 10:25:00,s1
0,119.24,112.02,81.75,21.13,2025-01-06 10:30:00,s1
0,79.61,80.93,71.28,20.09,2025-01-06 10:35:00,s1
0,129.39,181.48,87.25,21.5,2025-01-06 10:40:00,s1
0,108.86,73.74,89.23,20.36,2025-01-06 10:45:00,s1
0,122.34,118.35,74.93,21.16,2025-01-06 10:50:00,s1
0,136.32,140.85,79.0,19.32,2025-01-06 10:55:00,s1
0,161.88,153.78,70.44,21.54,2025-01-06 11:00:00,s1
0,141.19,107.46,82.81,21.21,2025-01-06 11:05:00,s1
0,118.4,180.36,78.28,19.64,2025-01-06 11:10:00,s1
0,156.94,135.25,75.4,19.44,2025-01-06 11:15:00,s1
0,165.56,115.93,74.14,19.95,2025-01-06 11:20:00,s1
0,86.98,60.09,83.08,21.93,2025-01-06 11:25:00,s1
0,128.19,119.7,78.32,19.77,2025-01-06 11:30:00,s1
0,103.45,173.11,73.59,20.37,2025-01-06 11:35:00,s1
0,79.71,142.18,83.78,19.09,2025-01-06 11:40:00,s1
0,141.85,174.82,81.3,20.19,2025-01-06 11:45:00,s1
0,161.28,124.1,87.17,20.71,2025-01-06 11:50:00,s1
0,91.29,67.77,72.35,21.86,2025-01-06 11:55:00,s1
0,156.24,52.05,85.71,20.55,2025-01-06 12:00:00,s1
0,160.34,95.48,83.47,21.46,2025-01-06 12:05:00,s1
0,166.43,154.7,72.3,20.64,2025-01-06 12:10:00,s1
0,101.53,168.54,83.9,19.12,2025-01-06 12:15:00,s1
0,165.4,94.36,78.83,19.95,2025-01-06 12:20:00,s1
0,107.07,124.35,88.9,20.73,2025-01-06 12:25:00,s1
0,130.23,113.17,72.83,21.85,2025-01-06 12:30:00,s1
0,80.05,111.58,82.86,21.58,2025-01-06 12:35:00,s1
0,79.39,84.7,77.64,19.69,2025-01-06 12:40:00,s1
0,147.04,70.46,89.14,19.66,2025-01-06 12:45:00,s1
0,119.45,79.5,76.6,19.6,2025-01-06 12:50:00,s1
0,100.63,58.3,89.24,21.77,2025-01-06 12:55:00,s1
0,94.04,79.72,88.03,21.56,2025-01-06 13:00:00,s1
0,142.0,51.38,75.41,21.32,2025-01-06 13:05:00,s1
0,75.04,144.09,86.07,20.18,2025-01-06 13:10:00,s1
0,155.59,97.46,89.91,20.51,2025-01-06 13:15:00,s1
0,82.92,195.97,75.05,20.39,2025-01-06 13:20:00,s1
0,94.15,79.06,78.74,19.76,2025-01-06 13:25:00,s1
0,113.62,101.87,80.4,20.52,2025-01-06 13:30:00,s1
0,123.49,103.68,75.9,19.09,2025-01-06 13:35:00,s1
0,110.5,51.27,70.31,19.4,2025-01-06 13:40:00,s1
0,107.07,175.88,74.4,21.66,2025-01-06 13:45:00,s1
0,171.39,54.8,75.64,21.26,2025-01-06 13:50:00,s1
0,139.16,191.03,78.87,20.27,2025-01-06 13:55:00,s1
0,77.34,183.81,73.42,20.55,2025-01-06 14:00:00,s1
0,118.02,130.33,87.47,20.11,2025-01-06 14:05:00,s1
0,162.5,131.54,84.1,21.22,2025-01-06 14:10:00,s1
0,105.15,148.07,71.7,21.35,2025-01-06 14:15:00,s1
0,84.46,108.06,83.0,21.29,2025-01-06 14:20:00,s1
0,150.84,147.08,83.07,21.17,2025-01-06 14:25:00,s1
0,135.6,56.72,89.12,19.61,2025-01-06 14:30:00,s1
0,132.03,58.11,70.06,20.01,2025-01-06 14:35:00,s1
0,80.36,118.58,74.96,20.41,2025-01-06 14:40:00,s1
0,89.05,132.44,88.56,19.99,2025-01-06 14:45:00,s1
0,137.25,183.17,88.64,21.26,2025-01-06 14:50:00,s1
0,95.78,65.7,84.41,19.99,2025-01-06 14:55:00,s1
0,125.41,173.4,85.32,19.41,2025-01-06 15:00:00,s1
0,129.49,81.51,71.83,20.2,2025-01-06 15:05:00,s1
0,103.35,109.11,80.28,21.94,2025-01-06 15:10:00,s1
0,169.84,97.49,74.63,19.68,2025-01-06 15:15:00,s1
0,159.25,110.02,73.62,20.84,2025-01-06 15:20:00,s1
0,147.24,72.57,86.21,20.3,2025-01-06 15:25:00,s1
0,82.8,125.54,72.7,19.21,2025-01-06 15:30:00,s1
0,85.61,170.25,79.37,20.46,2025-01-06 15:35:00,s1
0,124.28,116.23,88.77,21.11,2025-01-06 15:40:00,s1
0,91.07,123.59,73.72,20.54,2025-01-06 15:45:00,s1
0,172.83,177.32,89.56,21.62,2025-01-06 15:50:00,s1
0,90.85,155.91,89.89,19.87,2025-01-06 15:55:00,s1
0,123.75,123.57,81.11,19.26,2025-01-06 16:00:00,s1
0,111.41,88.65,73.4,21.81,2025-01-06 16:05:00,s1
0,138.94,182.74,76.32,20.13,2025-01-06 16:10:00,s1
0,87.9,136.55,78.49,20.73,2025-01-06 16:15:00,s1
0,118.03,83.17,76.19,21.38,2025-01-06 16:20:00,s1
0,102.47,90.37,75.61,19.97,2025-01-06 16:25:00,s1
0,163.78,170.47,89.44,21.15,2025-01-06 16:30:00,s1
0,79.06,56.62,73.07,19.41,2025-01-06 16:35:00,s1
0,166.37,198.81,84.67,19.87,2025-01-06 16:40:00,s1
0,158.3,69.55,70.01,19.43,2025-01-06 16:45:00,s1
0,104.76,169.41,81.92,21.43,2025-01-06 16:50:00,s1
0,153.93,109.22,88.32,19.67,2025-01-06 16:55:00,s1
0,78.12,123.83,75.76,21.15,2025-01-06 17:00:00,s1
0,171.69,182.1,73.71,21.83,2025-01-06 17:05:00,s1
0,127.66,111.94,83.03,20.58,2025-01-06 17:10:00,s1
0,105.33,130.62,84.25,20.62,2025-01-06 17:15:00,s1
0,111.26,57.39,83.76,20.38,2025-01-06 17:20:00,s1
0,81.64,50.35,76.39,19.98,2025-01-06 17:25:00,s1
0,173.93,86.72,75.04,20.43,2025-01-06 17:30:00,s1
0,78.93,152.09,89.12,20.81,2025-01-06 17:35:00,s1
0,140.49,68.19,88.47,21.96,2025-01-06 17:40:00,s1
0,119.27,67.06,79.15,21.81,2025-01-06 17:45:00,s1
0,169.89,111.64,86.92,21.59,2025-01-06 17:50:00,s1
0,99.6,147.18,79.05,21.67,2025-01-06 17:55:00,s1
0,128.21,156.81,78.49,20.4,2025-01-06 18:00:00,s1
0,123.24,76.77,73.14,20.97,2025-01-06 18:05:00,s1
0,145.29,61.94,78.53,21.69,2025-01-06 18:10:00,s1
0,81.8,191.06,80.75,20.18,2025-01-06 18:15:00,s1
0,94.38,89.1,70.45,21.89,2025-01-06 18:20:00,s1
0,96.46,178.0,78.88,20.25,2025-01-06 18:25:00,s1
0,148.82,179.52,85.63,20.8,2025-01-06 18:30:00,s1
0,93.91,165.88,83.6,21.13,2025-01-06 18:35:00,s1
0,132.35,75.33,82.7,21.85,2025-01-06 18:40:00,s1
0,96.52,173.27,88.19,19.73,2025-01-06 18:45:00,s1
0,161.16,165.39,70.36,21.24,2025-01-06 18:50:00,s1
0,169.22,139.51,81.14,20.56,2025-01-06 18:55:00,s1
0,126.85,100.58,85.75,19.81,2025-01-06 19:00:00,s1
0,110.23,89.38,80.83,21.33,2025-01-06 19:05:00,s1
0,98.41,68.28,76.48,20.66,2025-01-06 19:10:00,s1
0,79.98,126.46,72.73,20.98,2025-01-06 19:15:00,s1
0,101.85,137.79,87.75,19.97,2025-01-06 19:20:00,s1
0,140.42,103.9,79.42,20.44,2025-01-06 19:25:00,s1
0,128.36,121.3,87.56,20.85,2025-01-06 19:30:00,s1
0,169.4,104.53,81.72,20.21,2025-01-06 19:35:00,s1
0,114.63,146.15,83.48,19.6,2025-01-06 19:40:00,s1
0,144.39,185.19,86.09,21.88,2025-01-06 19:45:00,s1
0,123.93,74.59,83.18,20.53,2025-01-06 19:50:00,s1
0,126.26,107.21,77.96,21.2,2025-01-06 19:55:00,s1
0,101.78,71.13,80.27,20.23,2025-01-06 20:00:00,s1
0,120.5,143.74,86.06,20.07,2025-01-06 20:05:00,s1
0,122.08,159.33,77.47,20.22,2025-01-06 20:10:00,s1
0,145.66,189.79,77.76,20.23,2025-01-06 20:15:00,s1
0,169.06,91.83,71.91,20.63,2025-01-06 20:20:00,s1
0,107.93,192.53,88.29,20.63,2025-01-06 20:25:00,s1
0,79.22,59.49,71.82,20.49,2025-01-06 20:30:00,s1
0,124.63,140.45,82.96,19.4,2025-01-06 20:35:00,s1
0,129.45,58.57,78.26,20.49,2025-01-06 20:40:00,s1
0,91.84,184.07,78.11,19.51,2025-01-06 20:45:00,s1
0,151.05,129.47,83.59,19.38,2025-01-06 20:50:00,s1
0,173.49,150.4,71.34,21.8,2025-01-06 20:55:00,s1
0,169.58,174.74,81.87,20.81,2025-01-06 21:00:00,s1
0,94.71,72.55,85.44,20.98,2025-01-06 21:05:00,s1
0,162.54,55.79,86.56,20.21,2025-01-06 21:10:00,s1
0,145.45,181.83,73.41,21.73,2025-01-06 21:15:00,s1
0,120.38,97.24,87.95,20.91,2025-01-06 21:20:00,s1
0,129.06,69.35,83.12,21.31,2025-01-06 21:25:00,s1
0,159.96,120.27,87.64,20.11,2025-01-06 21:30:00,s1
0,123.01,139.75,79.71,21.88,2025-01-06 21:35:00,s1
0,112.32,54.65,80.84,21.46,2025-01-06 21:40:00,s1
0,124.32,91.23,88.38,21.56,2025-01-06 21:45:00,s1
0,132.91,54.92,88.0,19.52,2025-01-06 21:50:00,s1
0,93.91,113.05,78.96,19.81,2025-01-06 21:55:00,s1
0,165.09,184.27,75.49,19.86,2025-01-06 22:00:00,s1
0,142.42,197.4,77.86,19.81,2025-01-06 22:05:00,s1
0,138.33,145.56,77.76,21.57,2025-01-06 22:10:00,s1
0,84.95,74.25,75.74,19.1,2025-01-06 22:15:00,s1
0,135.42,185.88,75.37,19.23,2025-01-06 22:20:00,s1
0,87.1,127.44,87.22,19.82,2025-01-06 22:25:00,s1
0,82.87,73.06,71.4,19.6,2025-01-06 22:30:00,s1
0,127.73,188.26,83.55,19.7,2025-01-06 22:35:00,s1
0,115.28,163.62,73.46,21.39,2025-01-06 22:40:00,s1
0,133.88,159.76,76.89,20.69,2025-01-06 22:45:00,s1
0,83.92,156.38,71.23,19.02,2025-01-06 22:50:00,s1
0,118.1,80.05,75.4,20.29,2025-01-06 22:55:00,s1
0,92.48,81.65,85.37,20.22,2025-01-06 23:00:00,s1
0,173.71,153.24,87.7,19.34,2025-01-06 23:05:00,s1
0,131.12,82.96,74.43,21.03,2025-01-06 23:10:00,s1
0,143.74,115.8,79.27,21.11,2025-01-06 23:15:00,s1
0,107.54,167.3,79.41,21.16,2025-01-06 23:20:00,s1
0,84.47,167.59,87.47,21.19,2025-01-06 23:25:00,s1
0,172.59,117.99,85.26,19.0,2025-01-06 23:30:00,s1
0,103.63,168.83,80.26,21.86,2025-01-06 23:35:00,s1
0,117.38,175.79,83.41,21.44,2025-01-06 23:40:00,s1
0,139.99,148.22,86.95,21.71,2025-01-06 23:45:00,s1
0,77.47,84.26,70.19,19.05,2025-01-06 23:50:00,s1
0,156.03,91.1,78.06,21.8,2025-01-06 23:55:00,s1
0,128.66,97.23,88.14,21.43,2025-01-07 00:00:00,s1
0,102.82,67.52,84.81,21.51,2025-01-07 00:05:00,s1
0,81.16,90.97,80.86,19.28,2025-01-07 00:10:00,s1
0,91.25,81.43,80.59,21.22,2025-01-07 00:15:00,s1
0,164.5,118.3,76.96,21.88,2025-01-07 00:20:00,s1
0,143.6,186.27,80.41,21.04,2025-01-07 00:25:00,s1
0,99.99,65.67,83.11,20.71,2025-01-07 00:30:00,s1
0,81.56,158.04,78.37,21.84,2025-01-07 00:35:00,s1
0,144.06,153.09,84.28,20.33,2025-01-07 00:40:00,s1
0,132.24,64.36,87.22,20.8,2025-01-07 00:45:00,s1
0,115.45,188.39,73.09,20.43,2025-01-07 00:50:00,s1
0,111.36,135.27,79.03,21.8,2025-01-07 00:55:00,s1
0,96.68,104.56,78.16,19.23,2025-01-07 01:00:00,s1
0,141.96,163.48,83.75,20.5,2025-01-07 01:05:00,s1
0,172.07,88.6,75.0,21.06,2025-01-07 01:10:00,s1
0,92.57,154.03,82.81,21.38,2025-01-07 01:15:00,s1
0,134.71,55.96,87.55,20.75,2025-01-07 01:20:00,s1
0,117.42,175.91,78.36,21.73,2025-01-07 01:25:00,s1
0,119.67,117.23,88.22,21.83,2025-01-07 01:30:00,s1
0,100.41,145.5,89.86,19.19,2025-01-07 01:35:00,s1
0,157.51,83.19,72.12,20.21,2025-01-07 01:40:00,s1
0,123.53,151.56,74.66,19.07,2025-01-07 01:45:00,s1
0,129.34,165.84,89.01,19.99,2025-01-07 01:50:00,s1
0,105.48,120.98,89.17,20.61,2025-01-07 01:55:00,s1
0,93.18,142.66,71.95,21.73,2025-01-07 02:00:00,s1
0,83.59,118.45,70.3,21.54,2025-01-07 02:05:00,s1
0,146.41,184.11,73.22,19.38,2025-01-07 02:10:00,s1
0,94.62,124.68,89.92,19.28,2025-01-07 02:15:00,s1
0,144.01,176.27,73.6,20.77,2025-01-07 02:20:00,s1
0,114.04,170.2,80.05,20.6,2025-01-07 02:25:00,s1
0,116.58,111.58,86.97,19.8,2025-01-07 02:30:00,s1
0,121.92,84.51,70.41,21.7,2025-01-07 02:35:00,s1
0,111.77,110.91,82.09,21.78,2025-01-07 02:40:00,s1
0,85.06,173.93,75.54,20.21,2025-01-07 02:45:00,s1
0,105.96,84.14,87.25,21.67,2025-01-07 02:50:00,s1
0,141.37,128.67,75.67,20.15,2025-01-07 02:55:00,s1
0,141.58,170.91,83.74,21.21,2025-01-07 03:00:00,s1
0,103.62,103.02,83.48,20.43,2025-01-07 03:05:00,s1
0,121.01,146.33,74.43,19.37,2025-01-07 03:10:00,s1
0,94.34,86.84,70.7,21.78,2025-01-07 03:15:00,s1
0,96.04,66.39,78.18,20.36,2025-01-07 03:20:00,s1
0,77.3,169.16,75.78,21.2,2025-01-07 03:25:00,s1
0,164.67,64.85,86.18,20.1,2025-01-07 03:30:00,s1
0,96.07,90.71,86.01,19.06,2025-01-07 03:35:00,s1
0,97.75,178.27,79.14,19.3,2025-01-07 03:40:00,s1
0,102.96,101.97,82.13,20.49,2025-01-07 03:45:00,s1
0,87.74,195.96,82.09,21.07,2025-01-07 03:50:00,s1
0,138.93,196.96,86.54,20.0,2025-01-07 03:55:00,s1
0,82.51,90.24,78.5,21.09,2025-01-07 04:00:00,s1
0,88.42,56.15,75.51,21.1,2025-01-07 04:05:00,s1
0,139.48,155.76,75.3,21.11,2025-01-07 04:10:00,s1
0,108.97,117.65,80.72,20.48,2025-01-07 04:15:00,s1
0,145.79,65.11,78.98,21.74,2025-01-07 04:20:00,s1
0,130.74,156.13,78.8,20.47,2025-01-07 04:25:00,s1
0,100.6,54.68,71.82,20.35,2025-01-07 04:30:00,s1
0,140.08,180.53,84.37,19.6,2025-01-07 04:35:00,s1
0,86.63,70.8,74.27,19.92,2025-01-07 04:40:00,s1
0,128.64,69.1,73.94,19.13,2025-01-07 04:45:00,s1
0,118.71,76.35,78.26,20.9,2025-01-07 04:50:00,s1
0,101.79,194.04,74.56,19.75,2025-01-07 04:55:00,s1
0,135.4,153.98,81.68,19.91,2025-01-07 05:00:00,s1
0,162.13,170.21,77.43,21.31,2025-01-07 05:05:00,s1
0,174.89,109.65,78.98,19.98,2025-01-07 05:10:00,s1
0,135.78,100.45,80.74,19.73,2025-01-07 05:15:00,s1
0,115.47,85.17,74.07,19.51,2025-01-07 05:20:00,s1
0,97.52,122.1,73.12,21.32,2025-01-07 05:25:00,s1
0,100.71,132.77,87.61,19.39,2025-01-07 05:30:00,s1
0,122.95,144.77,78.67,20.36,2025-01-07 05:35:00,s1
0,111.73,88.57,78.24,20.52,2025-01-07 05:40:00,s1
0,166.38,192.3,70.71,21.06,2025-01-07 05:45:00,s1
0,111.83,75.46,79.96,20.9,2025-01-07 05:50:00,s1
0,112.34,194.85,81.08,21.43,2025-01-07 05:55:00,s1
0,113.35,52.23,81.18,19.13,2025-01-07 06:00:00,s1
0,158.66,122.17,84.14,19.89,2025-01-07 06:05:00,s1
0,140.08,100.01,73.55,19.84,2025-01-07 06:10:00,s1
0,136.42,117.37,75.04,19.44,2025-01-07 06:15:00,s1
0,108.41,135.6,86.21,19.87,2025-01-07 06:20:00,s1
0,156.79,115.34,88.94,19.93,2025-01-07 06:25:00,s1
0,78.84,112.23,72.72,20.57,2025-01-07 06:30:00,s1
0,162.08,159.91,79.95,20.99,2025-01-07 06:35:00,s1
0,126.27,152.88,74.28,20.14,2025-01-07 06:40:00,s1
0,114.83,174.99,71.2,21.16,2025-01-07 06:45:00,s1
0,124.72,87.49,76.51,20.01,2025-01-07 06:50:00,s1
0,141.74,141.43,72.87,19.87,2025-01-07 06:55:00,s1
0,76.28,137.78,84.2,20.62,2025-01-07 07:00:00,s1
0,162.16,105.46,80.67,19.07,2025-01-07 07:05:00,s1
0,119.67,122.91,72.88,19.24,2025-01-07 07:10:00,s1
0,109.3,97.07,70.18,20.25,2025-01-07 07:15:00,s1
0,88.82,71.28,86.16,21.83,2025-01-07 07:20:00,s1
0,118.95,82.07,73.52,21.16,2025-01-07 07:25:00,s1
0,124.63,65.83,82.12,19.26,2025-01-07 07:30:00,s1
0,115.36,152.46,76.74,21.54,2025-01-07 07:35:00,s1
0,142.87,149.11,81.71,21.2,2025-01-07 07:40:00,s1
0,117.09,192.59,76.31,20.83,2025-01-07 07:45:00,s1
0,171.14,159.45,71.74,21.46,2025-01-07 07:50:00,s1
0,134.93,57.81,74.46,20.21,2025-01-07 07:55:00,s1
0,155.75,182.64,73.76,19.66,2025-01-07 08:00:00,s1
0,85.94,179.4,78.56,20.54,2025-01-07 08:05:00,s1
0,114.73,116.5,83.17,20.65,2025-01-07 08:10:00,s1
0,108.68,137.88,75.28,20.61,2025-01-07 08:15:00,s1
0,131.95,196.41,70.24,20.7,2025-01-07 08:20:00,s1
0,161.11,129.85,80.38,21.85,2025-01-07 08:25:00,s1
0,82.83,185.8,82.12,21.71,2025-01-07 08:30:00,s1
0,82.26,62.46,89.26,21.63,2025-01-07 08:35:00,s1
0,160.03,78.66,81.79,21.4,2025-01-07 08:40:00,s1
0,96.29,116.11,79.42,21.83,2025-01-07 08:45:00,s1
0,141.88,137.71,81.47,19.3,2025-01-07 08:50:00,s1
0,129.29,172.43,88.56,19.8,2025-01-07 08:55:00,s1
0,158.29,198.24,86.57,20.49,2025-01-07 09:00:00,s1
0,87.51,108.33,76.46,21.54,2025-01-07 09:05:00,s1
0,87.98,57.11,74.75,20.52,2025-01-07 09:10:00,s1
0,130.68,170.18,75.25,21.24,2025-01-07 09:15:00,s1
0,169.64,140.66,80.09,19.42,2025-01-07 09:20:00,s1
0,116.5,79.78,84.88,19.76,2025-01-07 09:25:00,s1
0,107.69,124.22,80.06,21.2,2025-01-07 09:30:00,s1
0,135.67,161.35,71.36,19.49,2025-01-07 09:35:00,s1
0,168.04,165.56,84.47,20.05,2025-01-07 09:40:00,s1
0,158.69,124.94,86.12,19.79,2025-01-07 09:45:00,s1
0,174.55,95.78,75.79,20.05,2025-01-07 09:50:00,s1
0,77.26,196.06,83.28,21.12,2025-01-07 09:55:00,s1
0,86.29,149.5,78.53,20.1,2025-01-07 10:00:00,s1
0,135.95,111.24,87.78,20.67,2025-01-07 10:05:00,s1
0,157.06,92.07,86.9,19.3,2025-01-07 10:10:00,s1
0,103.52,159.67,80.51,21.42,2025-01-07 10:15:00,s1
0,98.92,86.33,83.83,20.11,2025-01-07 10:20:00,s1
0,153.7,75.76,87.67,20.95,2025-01-07 10:25:00,s1
0,80.64,129.48,79.91,21.18,2025-01-07 10:30:00,s1
0,111.94,93.5,76.27,19.63,2025-01-07 10:35:00,s1
0,125.58,144.34,85.07,21.65,2025-01-07 10:40:00,s1
0,131.03,67.69,74.4,20.85,2025-01-07 10:45:00,s1
0,147.86,148.24,77.77,20.29,2025-01-07 10:50:00,s1
0,110.48,92.49,87.31,19.55,2025-01-07 10:55:00,s1
0,136.27,50.04,84.49,21.83,2025-01-07 11:00:00,s1
0,133.54,69.04,78.08,21.27,2025-01-07 11:05:00,s1
0,129.76,190.04,74.29,19.62,2025-01-07 11:10:00,s1
0,139.05,180.1,77.12,20.01,2025-01-07 11:15:00,s1
0,100.94,85.04,75.68,21.43,2025-01-07 11:20:00,s1
0,83.46,166.76,73.52,21.09,2025-01-07 11:25:00,s1
0,86.93,141.29,84.87,21.3,2025-01-07 11:30:00,s1
0,97.46,195.64,75.04,20.32,2025-01-07 11:35:00,s1
0,125.02,106.04,79.08,21.15,2025-01-07 11:40:00,s1
0,159.04,152.22,77.72,20.16,2025-01-07 11:45:00,s1
0,145.13,59.53,89.64,19.63,2025-01-07 11:50:00,s1
0,153.9,109.44,77.82,20.9,2025-01-07 11:55:00,s1
0,110.1,194.57,71.6,21.93,2025-01-07 12:00:00,s1
0,115.47,130.85,71.8,19.93,2025-01-07 12:05:00,s1
0,114.37,93.18,81.82,20.38,2025-01-07 12:10:00,s1
0,94.19,68.04,81.99,21.02,2025-01-07 12:15:00,s1
0,81.12,155.53,78.38,20.62,2025-01-07 12:20:00,s1
0,134.09,146.73,78.64,21.53,2025-01-07 12:25:00,s1
0,173.92,106.09,71.08,21.29,2025-01-07 12:30:00,s1
0,91.68,192.64,80.33,19.17,2025-01-07 12:35:00,s1
0,79.67,53.33,80.09,22.0,2025-01-07 12:40:00,s1
0,152.95,95.56,72.99,21.26,2025-01-07 12:45:00,s1
0,100.26,188.16,72.08,21.59,2025-01-07 12:50:00,s1
0,157.96,98.14,72.47,20.95,2025-01-07 12:55:00,s1
0,145.39,87.84,72.02,21.57,2025-01-07 13:00:00,s1
0,169.57,130.13,82.19,19.34,2025-01-07 13:05:00,s1
0,115.89,173.57,73.93,20.04,2025-01-07 13:10:00,s1
0,141.2,65.47,75.03,21.63,2025-01-07 13:15:00,s1
0,121.49,191.45,73.47,19.6,2025-01-07 13:20:00,s1
0,138.06,169.26,89.16,19.23,2025-01-07 13:25:00,s1
0,119.96,77.19,87.09,21.36,2025-01-07 13:30:00,s1
0,93.86,156.8,74.61,21.51,2025-01-07 13:35:00,s1
0,125.79,107.74,76.55,19.49,2025-01-07 13:40:00,s1
0,127.86,110.34,74.2,21.56,2025-01-07 13:45:00,s1
0,156.06,167.49,79.84,21.06,2025-01-07 13:50:00,s1
0,148.55,194.42,70.39,20.56,2025-01-07 13:55:00,s1
0,141.38,69.0,83.43,21.49,2025-01-07 14:00:00,s1
0,86.34,113.09,80.46,20.26,2025-01-07 14:05:00,s1
0,147.06,122.14,87.97,19.58,2025-01-07 14:10:00,s1
0,125.03,106.45,73.29,19.85,2025-01-07 14:15:00,s1
0,164.41,104.48,86.08,20.52,2025-01-07 14:20:00,s1
0,166.99,57.84,85.84,20.59,2025-01-07 14:25:00,s1
0,80.52,152.83,72.54,21.42,2025-01-07 14:30:00,s1
0,157.06,115.43,77.97,21.37,2025-01-07 14:35:00,s1
0,78.77,79.22,73.4,20.74,2025-01-07 14:40:00,s1
0,111.72,172.41,75.09,21.34,2025-01-07 14:45:00,s1
0,129.23,170.38,75.26,19.58,2025-01-07 14:50:00,s1
0,89.81,122.96,81.12,19.15,2025-01-07 14:55:00,s1
0,149.63,94.77,78.23,21.62,2025-01-07 15:00:00,s1
0,75.84,145.71,88.95,19.23,2025-01-07 15:05:00,s1
0,91.86,93.22,72.53,19.74,2025-01-07 15:10:00,s1
0,133.08,85.4,89.47,21.09,2025-01-07 15:15:00,s1
0,146.44,159.58,74.61,20.23,2025-01-07 15:20:00,s1
0,166.66,56.05,85.46,21.63,2025-01-07 15:25:00,s1
0,145.55,64.22,76.78,19.89,2025-01-07 15:30:00,s1
0,142.18,51.02,72.86,19.04,2025-01-07 15:35:00,s1
0,114.43,72.94,87.16,19.9,2025-01-07 15:40:00,s1
0,75.13,60.35,76.18,20.73,2025-01-07 15:45:00,s1
0,87.02,199.37,83.18,20.13,2025-01-07 15:50:00,s1
0,128.46,93.32,81.33,20.6,2025-01-07 15:55:00,s1
0,142.51,72.39,79.44,21.63,2025-01-07 16:00:00,s1
0,116.74,86.15,79.92,21.74,2025-01-07 16:05:00,s1
0,148.07,190.42,84.64,19.8,2025-01-07 16:10:00,s1
0,127.19,128.02,71.76,20.39,2025-01-07 16:15:00,s1
0,82.42,104.72,83.36,20.65,2025-01-07 16:20:00,s1
0,94.2,181.01,87.92,21.85,2025-01-07 16:25:00,s1
0,159.0,109.25,71.16,22.0,2025-01-07 16:30:00,s1
0,147.49,100.25,72.81,19.71,2025-01-07 16:35:00,s1
0,164.48,81.09,84.33,21.18,2025-01-07 16:40:00,s1
0,86.76,106.67,78.75,20.13,2025-01-07 16:45:00,s1
0,174.02,97.5,78.07,19.02,2025-01-07 16:50:00,s1
0,95.94,151.6,72.74,19.03,2025-01-07 16:55:00,s1
0,76.18,93.44,80.14,20.38,2025-01-07 17:00:00,s1
0,174.74,136.58,72.53,20.47,2025-01-07 17:05:00,s1
0,103.11,59.88,79.53,19.07,2025-01-07 17:10:00,s1
0,141.8,78.69,85.27,21.06,2025-01-07 17:15:00,s1
0,92.67,111.11,75.17,19.88,2025-01-07 17:20:00,s1
0,133.02,190.54,79.62,20.68,2025-01-07 17:25:00,s1
0,165.4,106.59,89.84,19.9,2025-01-07 17:30:00,s1
0,107.02,149.61,83.73,19.5,2025-01-07 17:35:00,s1
0,142.03,88.26,86.83,20.22,2025-01-07 17:40:00,s1
0,93.79,69.06,78.3,19.7,2025-01-07 17:45:00,s1
0,137.48,58.78,85.36,20.6,2025-01-07 17:50:00,s1
0,108.65,95.81,70.81,19.6,2025-01-07 17:55:00,s1
0,96.12,73.65,72.46,20.53,2025-01-07 18:00:00,s1
0,106.32,76.1,74.06,19.47,2025-01-07 18:05:00,s1
0,92.88,164.11,78.04,21.01,2025-01-07 18:10:00,s1
0,165.19,52.38,86.91,21.26,2025-01-07 18:15:00,s1
0,114.72,133.67,76.93,19.33,2025-01-07 18:20:00,s1
0,99.53,106.92,83.09,20.4,2025-01-07 18:25:00,s1
0,119.84,125.98,84.19,19.21,2025-01-07 18:30:00,s1
0,107.05,134.42,81.72,20.79,2025-01-07 18:35:00,s1
0,149.44,97.01,77.14,19.79,2025-01-07 18:40:00,s1
0,172.12,94.27,81.54,20.58,2025-01-07 18:45:00,s1
0,118.8,160.01,76.85,20.55,2025-01-07 18:50:00,s1
